"sutta_id","title","nikaya","nikaya_name","folder","status","completion_score_pct","has_sutta_text","has_commentary","has_transcript","has_quiz","has_knowledge_graph","has_video_audio","has_mp4","has_srt","has_metrics","has_en_translation","has_jp_translation","youtube_id","youtube_url","sc_link","available_languages","json_file_path","mp4_file_path","srt_file_path","metrics_file_path","active_features_count","features_list","last_edited_timestamp"
"SN 12.31","SN 12.31","SN","Samyutta Nikaya","12_31","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.31","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_31\12_31.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_31\12_31.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_31\12_31.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962884674"
"SN 12.32","SN 12.32","SN","Samyutta Nikaya","12_32","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.32","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_32\12_32.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_32\12_32.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_32\12_32.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962884775"
"SN 12.38","SN 12.38","SN","Samyutta Nikaya","12_38","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.38","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_38\12_38.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_38\12_38.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_38\12_38.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885004"
"SN 12.43","SN 12.43","SN","Samyutta Nikaya","12_43","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.43","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_43\12_43.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_43\12_43.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_43\12_43.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885067"
"SN 12.51","SN 12.51","SN","Samyutta Nikaya","12_51","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.51","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_51\12_51.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_51\12_51.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_51\12_51.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885148"
"SN 12.52","SN 12.52","SN","Samyutta Nikaya","12_52","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.52","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_52\12_52.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_52\12_52.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_52\12_52.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885214"
"SN 12.60","SN 12.60","SN","Samyutta Nikaya","12_60","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.60","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_60\12_60.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_60\12_60.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_60\12_60.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885368"
"SN 12.61","SN 12.61","SN","Samyutta Nikaya","12_61","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.61","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_61\12_61.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_61\12_61.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_61\12_61.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885583"
"SN 12.63","SN 12.63","SN","Samyutta Nikaya","12_63","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.63","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_63\12_63.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_63\12_63.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_63\12_63.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885661"
"SN 12.64","SN 12.64","SN","Samyutta Nikaya","12_64","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.64","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_64\12_64.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_64\12_64.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_64\12_64.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885731"
"SN 12.66","SN 12.66","SN","Samyutta Nikaya","12_66","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.66","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_66\12_66.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_66\12_66.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_66\12_66.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962885922"
"SN 12.67","SN 12.67","SN","Samyutta Nikaya","12_67","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.67","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_67\12_67.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_67\12_67.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_67\12_67.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886014"
"SN 12.68","SN 12.68","SN","Samyutta Nikaya","12_68","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.68","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_68\12_68.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_68\12_68.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_68\12_68.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886125"
"SN 12.70","SN 12.70","SN","Samyutta Nikaya","12_70","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn12.70","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_70\12_70.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_70\12_70.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\12_70\12_70.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886223"
"SN 13.1","SN 13.1","SN","Samyutta Nikaya","13_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn13.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\13_1\13_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\13_1\13_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\13_1\13_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886323"
"SN 14","SN 14","SN","Samyutta Nikaya","14","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn14","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14\14.json","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14\14.mp4","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14\14.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886602"
"SN 14.1","SN 14.1","SN","Samyutta Nikaya","14_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn14.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_1\14_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_1\14_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_1\14_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886777"
"SN 14.4","SN 14.4","SN","Samyutta Nikaya","14_4","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn14.4","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_4\14_4.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_4\14_4.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_4\14_4.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886935"
"SN 14.7","SN 14.7","SN","Samyutta Nikaya","14_7","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn14.7","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_7\14_7.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_7\14_7.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_7\14_7.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886975"
"SN 14.11","SN 14.11","SN","Samyutta Nikaya","14_11","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn14.11","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_11\14_11.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_11\14_11.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_11\14_11.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886857"
"SN 14.15","SN 14.15","SN","Samyutta Nikaya","14_15","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn14.15","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_15\14_15.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_15\14_15.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\14_15\14_15.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962886900"
"SN 15.1","SN 15.1","SN","Samyutta Nikaya","15_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn15.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_1\15_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_1\15_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_1\15_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887100"
"SN 15.3","SN 15.3","SN","Samyutta Nikaya","15_3","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn15.3","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_3\15_3.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_3\15_3.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_3\15_3.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887271"
"SN 15.5","SN 15.5","SN","Samyutta Nikaya","15_5","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn15.5","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_5\15_5.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_5\15_5.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_5\15_5.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887314"
"SN 15.13","SN 15.13","SN","Samyutta Nikaya","15_13","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn15.13","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_13\15_13.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_13\15_13.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_13\15_13.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887167"
"SN 15.20","SN 15.20","SN","Samyutta Nikaya","15_20","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn15.20","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_20\15_20.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_20\15_20.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\15_20\15_20.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887228"
"SN 16","SN 16","SN","Samyutta Nikaya","16","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn16","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16\16.json","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16\16.mp4","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16\16.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887712"
"SN 16.2","SN 16.2","SN","Samyutta Nikaya","16_2","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn16.2","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_2\16_2.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_2\16_2.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_2\16_2.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887869"
"SN 16.4","SN 16.4","SN","Samyutta Nikaya","16_4","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn16.4","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_4\16_4.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_4\16_4.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_4\16_4.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887914"
"SN 16.5","SN 16.5","SN","Samyutta Nikaya","16_5","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn16.5","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_5\16_5.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_5\16_5.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_5\16_5.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962888153"
"SN 16.13","SN 16.13","SN","Samyutta Nikaya","16_13","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn16.13","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_13\16_13.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_13\16_13.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\16_13\16_13.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962887799"
"SN 17.3","SN 17.3","SN","Samyutta Nikaya","17_3","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn17.3","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\17_3\17_3.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\17_3\17_3.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\17_3\17_3.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962888256"
"SN 18.1","SN 18.1","SN","Samyutta Nikaya","18_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn18.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\18_1\18_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\18_1\18_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\18_1\18_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962888316"
"SN 19.1","SN 19.1","SN","Samyutta Nikaya","19_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn19.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\19_1\19_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\19_1\19_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\19_1\19_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962888394"
"SN 20","SN 20","SN","Samyutta Nikaya","20","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn20","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\20\20.json","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\20\20.mp4","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\20\20.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962888910"
"SN 20.1","SN 20.1","SN","Samyutta Nikaya","20_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn20.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\20_1\20_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\20_1\20_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\20_1\20_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962889061"
"SN 21","SN 21","SN","Samyutta Nikaya","21","RAW","60","False","False","False","False","False","False","False","False","False","False","False","","","","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21\21.json","","","","8","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH RANK SYNCROOT","1786962889070"
